timestamp_utc,timestamp_unix_s,left_ft_force,right_ft_force,max_ft_force
2026-04-12T05:45:49.793368+00:00,1775972749.793368,-8.592312,0.000126,0.000126
2026-04-12T05:45:49.868235+00:00,1775972749.868235,-8.594627,0.000125,0.000125
2026-04-12T05:45:49.929408+00:00,1775972749.929408,-8.596320,0.000125,0.000125
2026-04-12T05:45:49.989293+00:00,1775972749.989293,-8.597610,0.000125,0.000125
2026-04-12T05:45:50.050273+00:00,1775972750.050273,-8.598340,0.000125,0.000125
2026-04-12T05:45:50.109865+00:00,1775972750.109865,-8.598842,0.000125,0.000125
2026-04-12T05:45:50.173452+00:00,1775972750.173452,-8.599148,0.000124,0.000124
2026-04-12T05:45:50.238726+00:00,1775972750.238726,-8.599486,0.000124,0.000124
2026-04-12T05:45:50.295256+00:00,1775972750.295256,-8.599512,0.000124,0.000124
2026-04-12T05:45:50.406247+00:00,1775972750.406247,-8.599611,0.000124,0.000124
2026-04-12T05:45:50.472165+00:00,1775972750.472165,-8.599628,0.000124,0.000124
2026-04-12T05:45:50.535977+00:00,1775972750.535977,-8.599681,0.000124,0.000124
2026-04-12T05:45:50.600942+00:00,1775972750.600942,-8.599759,0.000124,0.000124
2026-04-12T05:45:50.669395+00:00,1775972750.669395,-8.599805,0.000124,0.000124
2026-04-12T05:45:50.728749+00:00,1775972750.728749,-8.599857,0.000124,0.000124
2026-04-12T05:45:50.796177+00:00,1775972750.796177,-8.599909,0.000124,0.000124
2026-04-12T05:45:50.862619+00:00,1775972750.862619,-8.599852,0.000124,0.000124
